secteur,type,lettre,nom,nom_fichier,prompt
Électronique,constituant,,Moteurs,electronique_constituant_moteurs.png,"Digital illustration icon of Moteurs, centered on a plain light background, small children's card game style, semi-realistic and colorful, soft shading, clean bold outlines, simple and instantly recognizable silhouette even at small size, no text, no letters, no watermark, no signature, square format."
Électronique,constituant,,Caméra,electronique_constituant_camera.png,"Digital illustration icon of Caméra, centered on a plain light background, small children's card game style, semi-realistic and colorful, soft shading, clean bold outlines, simple and instantly recognizable silhouette even at small size, no text, no letters, no watermark, no signature, square format."
Électronique,constituant,,Radio,electronique_constituant_radio.png,"Digital illustration icon of Radio, centered on a plain light background, small children's card game style, semi-realistic and colorful, soft shading, clean bold outlines, simple and instantly recognizable silhouette even at small size, no text, no letters, no watermark, no signature, square format."
Électronique,produit,P,GPS portable,electronique_produit_gps_portable.png,"Digital illustration of GPS portable, centered composition, small children's card game style, semi-realistic and colorful, warm inviting lighting, clean bold outlines, simple uncluttered background, vibrant but harmonious colors, no text, no letters, no watermark, no signature, square format, leaves breathing room around the edges for a circular crop."
Électronique,constituant,,Récepteur GPS,electronique_constituant_recepteur_gps.png,"Digital illustration icon of Récepteur GPS, centered on a plain light background, small children's card game style, semi-realistic and colorful, soft shading, clean bold outlines, simple and instantly recognizable silhouette even at small size, no text, no letters, no watermark, no signature, square format."
Électronique,produit,Q,Lecteur de code-barres,electronique_produit_lecteur_de_code_barres.png,"Digital illustration of Lecteur de code-barres, centered composition, small children's card game style, semi-realistic and colorful, warm inviting lighting, clean bold outlines, simple uncluttered background, vibrant but harmonious colors, no text, no letters, no watermark, no signature, square format, leaves breathing room around the edges for a circular crop."
Électronique,constituant,,LED,electronique_constituant_led.png,"Digital illustration icon of LED, centered on a plain light background, small children's card game style, semi-realistic and colorful, soft shading, clean bold outlines, simple and instantly recognizable silhouette even at small size, no text, no letters, no watermark, no signature, square format."
Électronique,constituant,,Capteur optique,electronique_constituant_capteur_optique.png,"Digital illustration icon of Capteur optique, centered on a plain light background, small children's card game style, semi-realistic and colorful, soft shading, clean bold outlines, simple and instantly recognizable silhouette even at small size, no text, no letters, no watermark, no signature, square format."
Électronique,produit,R,Terminal de paiement,electronique_produit_terminal_de_paiement.png,"Digital illustration of Terminal de paiement, centered composition, small children's card game style, semi-realistic and colorful, warm inviting lighting, clean bold outlines, simple uncluttered background, vibrant but harmonious colors, no text, no letters, no watermark, no signature, square format, leaves breathing room around the edges for a circular crop."
Électronique,constituant,,Lecteur NFC,electronique_constituant_lecteur_nfc.png,"Digital illustration icon of Lecteur NFC, centered on a plain light background, small children's card game style, semi-realistic and colorful, soft shading, clean bold outlines, simple and instantly recognizable silhouette even at small size, no text, no letters, no watermark, no signature, square format."
Électronique,constituant,,Clavier,electronique_constituant_clavier.png,"Digital illustration icon of Clavier, centered on a plain light background, small children's card game style, semi-realistic and colorful, soft shading, clean bold outlines, simple and instantly recognizable silhouette even at small size, no text, no letters, no watermark, no signature, square format."
Électronique,constituant,,Connexion réseau,electronique_constituant_connexion_reseau.png,"Digital illustration icon of Connexion réseau, centered on a plain light background, small children's card game style, semi-realistic and colorful, soft shading, clean bold outlines, simple and instantly recognizable silhouette even at small size, no text, no letters, no watermark, no signature, square format."
Électronique,produit,S,Feu de circulation intelligent,electronique_produit_feu_de_circulation_intelligent.png,"Digital illustration of Feu de circulation intelligent, centered composition, small children's card game style, semi-realistic and colorful, warm inviting lighting, clean bold outlines, simple uncluttered background, vibrant but harmonious colors, no text, no letters, no watermark, no signature, square format, leaves breathing room around the edges for a circular crop."
Électronique,produit,T,Thermostat connecté,electronique_produit_thermostat_connecte.png,"Digital illustration of Thermostat connecté, centered composition, small children's card game style, semi-realistic and colorful, warm inviting lighting, clean bold outlines, simple uncluttered background, vibrant but harmonious colors, no text, no letters, no watermark, no signature, square format, leaves breathing room around the edges for a circular crop."
Électronique,constituant,,Capteur thermique,electronique_constituant_capteur_thermique.png,"Digital illustration icon of Capteur thermique, centered on a plain light background, small children's card game style, semi-realistic and colorful, soft shading, clean bold outlines, simple and instantly recognizable silhouette even at small size, no text, no letters, no watermark, no signature, square format."
Électronique,produit,U,Système d'alarme,electronique_produit_systeme_d_alarme.png,"Digital illustration of Système d'alarme, centered composition, small children's card game style, semi-realistic and colorful, warm inviting lighting, clean bold outlines, simple uncluttered background, vibrant but harmonious colors, no text, no letters, no watermark, no signature, square format, leaves breathing room around the edges for a circular crop."
Électronique,constituant,,Sirène,electronique_constituant_sirene.png,"Digital illustration icon of Sirène, centered on a plain light background, small children's card game style, semi-realistic and colorful, soft shading, clean bold outlines, simple and instantly recognizable silhouette even at small size, no text, no letters, no watermark, no signature, square format."
Électronique,produit,V,Éclairage intelligent,electronique_produit_eclairage_intelligent.png,"Digital illustration of Éclairage intelligent, centered composition, small children's card game style, semi-realistic and colorful, warm inviting lighting, clean bold outlines, simple uncluttered background, vibrant but harmonious colors, no text, no letters, no watermark, no signature, square format, leaves breathing room around the edges for a circular crop."
Électronique,produit,W,Robot aspirateur,electronique_produit_robot_aspirateur.png,"Digital illustration of Robot aspirateur, centered composition, small children's card game style, semi-realistic and colorful, warm inviting lighting, clean bold outlines, simple uncluttered background, vibrant but harmonious colors, no text, no letters, no watermark, no signature, square format, leaves breathing room around the edges for a circular crop."
Électronique,produit,X,Imprimante,electronique_produit_imprimante.png,"Digital illustration of Imprimante, centered composition, small children's card game style, semi-realistic and colorful, warm inviting lighting, clean bold outlines, simple uncluttered background, vibrant but harmonious colors, no text, no letters, no watermark, no signature, square format, leaves breathing room around the edges for a circular crop."
Électronique,constituant,,Moteur,electronique_constituant_moteur.png,"Digital illustration icon of Moteur, centered on a plain light background, small children's card game style, semi-realistic and colorful, soft shading, clean bold outlines, simple and instantly recognizable silhouette even at small size, no text, no letters, no watermark, no signature, square format."
Électronique,constituant,,Tête d'impression,electronique_constituant_tete_d_impression.png,"Digital illustration icon of Tête d'impression, centered on a plain light background, small children's card game style, semi-realistic and colorful, soft shading, clean bold outlines, simple and instantly recognizable silhouette even at small size, no text, no letters, no watermark, no signature, square format."
Électronique,produit,Y,Microphone numérique,electronique_produit_microphone_numerique.png,"Digital illustration of Microphone numérique, centered composition, small children's card game style, semi-realistic and colorful, warm inviting lighting, clean bold outlines, simple uncluttered background, vibrant but harmonious colors, no text, no letters, no watermark, no signature, square format, leaves breathing room around the edges for a circular crop."
Électronique,constituant,,Capsule micro,electronique_constituant_capsule_micro.png,"Digital illustration icon of Capsule micro, centered on a plain light background, small children's card game style, semi-realistic and colorful, soft shading, clean bold outlines, simple and instantly recognizable silhouette even at small size, no text, no letters, no watermark, no signature, square format."
Électronique,constituant,,Convertisseur A/N,electronique_constituant_convertisseur_a_n.png,"Digital illustration icon of Convertisseur A/N, centered on a plain light background, small children's card game style, semi-realistic and colorful, soft shading, clean bold outlines, simple and instantly recognizable silhouette even at small size, no text, no letters, no watermark, no signature, square format."
Électronique,produit,Z,Casque de réalité virtuelle,electronique_produit_casque_de_realite_virtuelle.png,"Digital illustration of Casque de réalité virtuelle, centered composition, small children's card game style, semi-realistic and colorful, warm inviting lighting, clean bold outlines, simple uncluttered background, vibrant but harmonious colors, no text, no letters, no watermark, no signature, square format, leaves breathing room around the edges for a circular crop."
Électronique,constituant,,Écrans,electronique_constituant_ecrans.png,"Digital illustration icon of Écrans, centered on a plain light background, small children's card game style, semi-realistic and colorful, soft shading, clean bold outlines, simple and instantly recognizable silhouette even at small size, no text, no letters, no watermark, no signature, square format."
Électronique,constituant,,Capteurs de mouvement,electronique_constituant_capteurs_de_mouvement.png,"Digital illustration icon of Capteurs de mouvement, centered on a plain light background, small children's card game style, semi-realistic and colorful, soft shading, clean bold outlines, simple and instantly recognizable silhouette even at small size, no text, no letters, no watermark, no signature, square format."
Électronique,constituant,,Lentilles,electronique_constituant_lentilles.png,"Digital illustration icon of Lentilles, centered on a plain light background, small children's card game style, semi-realistic and colorful, soft shading, clean bold outlines, simple and instantly recognizable silhouette even at small size, no text, no letters, no watermark, no signature, square format."
Informatique,produit,A,Site web,informatique_produit_site_web.png,"Digital illustration of Site web, centered composition, small children's card game style, semi-realistic and colorful, warm inviting lighting, clean bold outlines, simple uncluttered background, vibrant but harmonious colors, no text, no letters, no watermark, no signature, square format, leaves breathing room around the edges for a circular crop."
Informatique,constituant,,Nom de domaine,informatique_constituant_nom_de_domaine.png,"Digital illustration icon of Nom de domaine, centered on a plain light background, small children's card game style, semi-realistic and colorful, soft shading, clean bold outlines, simple and instantly recognizable silhouette even at small size, no text, no letters, no watermark, no signature, square format."
Informatique,constituant,,Serveur,informatique_constituant_serveur.png,"Digital illustration icon of Serveur, centered on a plain light background, small children's card game style, semi-realistic and colorful, soft shading, clean bold outlines, simple and instantly recognizable silhouette even at small size, no text, no letters, no watermark, no signature, square format."
Informatique,constituant,,Base de données,informatique_constituant_base_de_donnees.png,"Digital illustration icon of Base de données, centered on a plain light background, small children's card game style, semi-realistic and colorful, soft shading, clean bold outlines, simple and instantly recognizable silhouette even at small size, no text, no letters, no watermark, no signature, square format."
Informatique,constituant,,Code,informatique_constituant_code.png,"Digital illustration icon of Code, centered on a plain light background, small children's card game style, semi-realistic and colorful, soft shading, clean bold outlines, simple and instantly recognizable silhouette even at small size, no text, no letters, no watermark, no signature, square format."
Informatique,constituant,,Interface,informatique_constituant_interface.png,"Digital illustration icon of Interface, centered on a plain light background, small children's card game style, semi-realistic and colorful, soft shading, clean bold outlines, simple and instantly recognizable silhouette even at small size, no text, no letters, no watermark, no signature, square format."
Informatique,produit,B,Application mobile,informatique_produit_application_mobile.png,"Digital illustration of Application mobile, centered composition, small children's card game style, semi-realistic and colorful, warm inviting lighting, clean bold outlines, simple uncluttered background, vibrant but harmonious colors, no text, no letters, no watermark, no signature, square format, leaves breathing room around the edges for a circular crop."
Informatique,constituant,,API,informatique_constituant_api.png,"Digital illustration icon of API, centered on a plain light background, small children's card game style, semi-realistic and colorful, soft shading, clean bold outlines, simple and instantly recognizable silhouette even at small size, no text, no letters, no watermark, no signature, square format."
Informatique,constituant,,Authentification,informatique_constituant_authentification.png,"Digital illustration icon of Authentification, centered on a plain light background, small children's card game style, semi-realistic and colorful, soft shading, clean bold outlines, simple and instantly recognizable silhouette even at small size, no text, no letters, no watermark, no signature, square format."
Informatique,produit,C,Jeu vidéo,informatique_produit_jeu_video.png,"Digital illustration of Jeu vidéo, centered composition, small children's card game style, semi-realistic and colorful, warm inviting lighting, clean bold outlines, simple uncluttered background, vibrant but harmonious colors, no text, no letters, no watermark, no signature, square format, leaves breathing room around the edges for a circular crop."
Informatique,constituant,,Moteur de jeu,informatique_constituant_moteur_de_jeu.png,"Digital illustration icon of Moteur de jeu, centered on a plain light background, small children's card game style, semi-realistic and colorful, soft shading, clean bold outlines, simple and instantly recognizable silhouette even at small size, no text, no letters, no watermark, no signature, square format."
Informatique,constituant,,Graphismes,informatique_constituant_graphismes.png,"Digital illustration icon of Graphismes, centered on a plain light background, small children's card game style, semi-realistic and colorful, soft shading, clean bold outlines, simple and instantly recognizable silhouette even at small size, no text, no letters, no watermark, no signature, square format."
Informatique,constituant,,Audio,informatique_constituant_audio.png,"Digital illustration icon of Audio, centered on a plain light background, small children's card game style, semi-realistic and colorful, soft shading, clean bold outlines, simple and instantly recognizable silhouette even at small size, no text, no letters, no watermark, no signature, square format."
Informatique,constituant,,Scénario,informatique_constituant_scenario.png,"Digital illustration icon of Scénario, centered on a plain light background, small children's card game style, semi-realistic and colorful, soft shading, clean bold outlines, simple and instantly recognizable silhouette even at small size, no text, no letters, no watermark, no signature, square format."
Informatique,produit,D,Boutique en ligne,informatique_produit_boutique_en_ligne.png,"Digital illustration of Boutique en ligne, centered composition, small children's card game style, semi-realistic and colorful, warm inviting lighting, clean bold outlines, simple uncluttered background, vibrant but harmonious colors, no text, no letters, no watermark, no signature, square format, leaves breathing room around the edges for a circular crop."
Informatique,constituant,,Catalogue,informatique_constituant_catalogue.png,"Digital illustration icon of Catalogue, centered on a plain light background, small children's card game style, semi-realistic and colorful, soft shading, clean bold outlines, simple and instantly recognizable silhouette even at small size, no text, no letters, no watermark, no signature, square format."
Informatique,constituant,,Paiement,informatique_constituant_paiement.png,"Digital illustration icon of Paiement, centered on a plain light background, small children's card game style, semi-realistic and colorful, soft shading, clean bold outlines, simple and instantly recognizable silhouette even at small size, no text, no letters, no watermark, no signature, square format."
Informatique,produit,E,Réseau social,informatique_produit_reseau_social.png,"Digital illustration of Réseau social, centered composition, small children's card game style, semi-realistic and colorful, warm inviting lighting, clean bold outlines, simple uncluttered background, vibrant but harmonious colors, no text, no letters, no watermark, no signature, square format, leaves breathing room around the edges for a circular crop."
Informatique,constituant,,Profils,informatique_constituant_profils.png,"Digital illustration icon of Profils, centered on a plain light background, small children's card game style, semi-realistic and colorful, soft shading, clean bold outlines, simple and instantly recognizable silhouette even at small size, no text, no letters, no watermark, no signature, square format."
Informatique,constituant,,Messagerie,informatique_constituant_messagerie.png,"Digital illustration icon of Messagerie, centered on a plain light background, small children's card game style, semi-realistic and colorful, soft shading, clean bold outlines, simple and instantly recognizable silhouette even at small size, no text, no letters, no watermark, no signature, square format."
Informatique,constituant,,Fil d'actualité,informatique_constituant_fil_d_actualite.png,"Digital illustration icon of Fil d'actualité, centered on a plain light background, small children's card game style, semi-realistic and colorful, soft shading, clean bold outlines, simple and instantly recognizable silhouette even at small size, no text, no letters, no watermark, no signature, square format."
Informatique,constituant,,Modération,informatique_constituant_moderation.png,"Digital illustration icon of Modération, centered on a plain light background, small children's card game style, semi-realistic and colorful, soft shading, clean bold outlines, simple and instantly recognizable silhouette even at small size, no text, no letters, no watermark, no signature, square format."
Informatique,produit,F,Messagerie instantanée,informatique_produit_messagerie_instantanee.png,"Digital illustration of Messagerie instantanée, centered composition, small children's card game style, semi-realistic and colorful, warm inviting lighting, clean bold outlines, simple uncluttered background, vibrant but harmonious colors, no text, no letters, no watermark, no signature, square format, leaves breathing room around the edges for a circular crop."
Informatique,constituant,,Comptes,informatique_constituant_comptes.png,"Digital illustration icon of Comptes, centered on a plain light background, small children's card game style, semi-realistic and colorful, soft shading, clean bold outlines, simple and instantly recognizable silhouette even at small size, no text, no letters, no watermark, no signature, square format."
Informatique,constituant,,Chiffrement,informatique_constituant_chiffrement.png,"Digital illustration icon of Chiffrement, centered on a plain light background, small children's card game style, semi-realistic and colorful, soft shading, clean bold outlines, simple and instantly recognizable silhouette even at small size, no text, no letters, no watermark, no signature, square format."
Informatique,constituant,,Notifications,informatique_constituant_notifications.png,"Digital illustration icon of Notifications, centered on a plain light background, small children's card game style, semi-realistic and colorful, soft shading, clean bold outlines, simple and instantly recognizable silhouette even at small size, no text, no letters, no watermark, no signature, square format."
Informatique,produit,G,Logiciel de comptabilité,informatique_produit_logiciel_de_comptabilite.png,"Digital illustration of Logiciel de comptabilité, centered composition, small children's card game style, semi-realistic and colorful, warm inviting lighting, clean bold outlines, simple uncluttered background, vibrant but harmonious colors, no text, no letters, no watermark, no signature, square format, leaves breathing room around the edges for a circular crop."
Informatique,constituant,,Calculs,informatique_constituant_calculs.png,"Digital illustration icon of Calculs, centered on a plain light background, small children's card game style, semi-realistic and colorful, soft shading, clean bold outlines, simple and instantly recognizable silhouette even at small size, no text, no letters, no watermark, no signature, square format."
Informatique,constituant,,Rapports,informatique_constituant_rapports.png,"Digital illustration icon of Rapports, centered on a plain light background, small children's card game style, semi-realistic and colorful, soft shading, clean bold outlines, simple and instantly recognizable silhouette even at small size, no text, no letters, no watermark, no signature, square format."
Informatique,produit,H,Tableur,informatique_produit_tableur.png,"Digital illustration of Tableur, centered composition, small children's card game style, semi-realistic and colorful, warm inviting lighting, clean bold outlines, simple uncluttered background, vibrant but harmonious colors, no text, no letters, no watermark, no signature, square format, leaves breathing room around the edges for a circular crop."
Informatique,constituant,,Cellules,informatique_constituant_cellules.png,"Digital illustration icon of Cellules, centered on a plain light background, small children's card game style, semi-realistic and colorful, soft shading, clean bold outlines, simple and instantly recognizable silhouette even at small size, no text, no letters, no watermark, no signature, square format."
Informatique,constituant,,Formules,informatique_constituant_formules.png,"Digital illustration icon of Formules, centered on a plain light background, small children's card game style, semi-realistic and colorful, soft shading, clean bold outlines, simple and instantly recognizable silhouette even at small size, no text, no letters, no watermark, no signature, square format."
Informatique,constituant,,Graphiques,informatique_constituant_graphiques.png,"Digital illustration icon of Graphiques, centered on a plain light background, small children's card game style, semi-realistic and colorful, soft shading, clean bold outlines, simple and instantly recognizable silhouette even at small size, no text, no letters, no watermark, no signature, square format."
Informatique,constituant,,Import-export,informatique_constituant_import_export.png,"Digital illustration icon of Import-export, centered on a plain light background, small children's card game style, semi-realistic and colorful, soft shading, clean bold outlines, simple and instantly recognizable silhouette even at small size, no text, no letters, no watermark, no signature, square format."
Informatique,produit,I,Traitement de texte,informatique_produit_traitement_de_texte.png,"Digital illustration of Traitement de texte, centered composition, small children's card game style, semi-realistic and colorful, warm inviting lighting, clean bold outlines, simple uncluttered background, vibrant but harmonious colors, no text, no letters, no watermark, no signature, square format, leaves breathing room around the edges for a circular crop."
Informatique,constituant,,Éditeur,informatique_constituant_editeur.png,"Digital illustration icon of Éditeur, centered on a plain light background, small children's card game style, semi-realistic and colorful, soft shading, clean bold outlines, simple and instantly recognizable silhouette even at small size, no text, no letters, no watermark, no signature, square format."
Informatique,constituant,,Mise en page,informatique_constituant_mise_en_page.png,"Digital illustration icon of Mise en page, centered on a plain light background, small children's card game style, semi-realistic and colorful, soft shading, clean bold outlines, simple and instantly recognizable silhouette even at small size, no text, no letters, no watermark, no signature, square format."
Informatique,constituant,,Polices,informatique_constituant_polices.png,"Digital illustration icon of Polices, centered on a plain light background, small children's card game style, semi-realistic and colorful, soft shading, clean bold outlines, simple and instantly recognizable silhouette even at small size, no text, no letters, no watermark, no signature, square format."
Informatique,constituant,,Fichiers,informatique_constituant_fichiers.png,"Digital illustration icon of Fichiers, centered on a plain light background, small children's card game style, semi-realistic and colorful, soft shading, clean bold outlines, simple and instantly recognizable silhouette even at small size, no text, no letters, no watermark, no signature, square format."
Informatique,constituant,,Correcteur,informatique_constituant_correcteur.png,"Digital illustration icon of Correcteur, centered on a plain light background, small children's card game style, semi-realistic and colorful, soft shading, clean bold outlines, simple and instantly recognizable silhouette even at small size, no text, no letters, no watermark, no signature, square format."
Informatique,produit,J,Système de paiement numérique,informatique_produit_systeme_de_paiement_numerique.png,"Digital illustration of Système de paiement numérique, centered composition, small children's card game style, semi-realistic and colorful, warm inviting lighting, clean bold outlines, simple uncluttered background, vibrant but harmonious colors, no text, no letters, no watermark, no signature, square format, leaves breathing room around the edges for a circular crop."
Informatique,constituant,,Portefeuille,informatique_constituant_portefeuille.png,"Digital illustration icon of Portefeuille, centered on a plain light background, small children's card game style, semi-realistic and colorful, soft shading, clean bold outlines, simple and instantly recognizable silhouette even at small size, no text, no letters, no watermark, no signature, square format."
Informatique,constituant,,Registre,informatique_constituant_registre.png,"Digital illustration icon of Registre, centered on a plain light background, small children's card game style, semi-realistic and colorful, soft shading, clean bold outlines, simple and instantly recognizable silhouette even at small size, no text, no letters, no watermark, no signature, square format."
Informatique,produit,K,Moteur de recherche,informatique_produit_moteur_de_recherche.png,"Digital illustration of Moteur de recherche, centered composition, small children's card game style, semi-realistic and colorful, warm inviting lighting, clean bold outlines, simple uncluttered background, vibrant but harmonious colors, no text, no letters, no watermark, no signature, square format, leaves breathing room around the edges for a circular crop."
Informatique,constituant,,Index,informatique_constituant_index.png,"Digital illustration icon of Index, centered on a plain light background, small children's card game style, semi-realistic and colorful, soft shading, clean bold outlines, simple and instantly recognizable silhouette even at small size, no text, no letters, no watermark, no signature, square format."
Informatique,constituant,,Crawler,informatique_constituant_crawler.png,"Digital illustration icon of Crawler, centered on a plain light background, small children's card game style, semi-realistic and colorful, soft shading, clean bold outlines, simple and instantly recognizable silhouette even at small size, no text, no letters, no watermark, no signature, square format."
Informatique,constituant,,Algorithme,informatique_constituant_algorithme.png,"Digital illustration icon of Algorithme, centered on a plain light background, small children's card game style, semi-realistic and colorful, soft shading, clean bold outlines, simple and instantly recognizable silhouette even at small size, no text, no letters, no watermark, no signature, square format."
Informatique,produit,L,Service de cartographie,informatique_produit_service_de_cartographie.png,"Digital illustration of Service de cartographie, centered composition, small children's card game style, semi-realistic and colorful, warm inviting lighting, clean bold outlines, simple uncluttered background, vibrant but harmonious colors, no text, no letters, no watermark, no signature, square format, leaves breathing room around the edges for a circular crop."
Informatique,constituant,,Cartes,informatique_constituant_cartes.png,"Digital illustration icon of Cartes, centered on a plain light background, small children's card game style, semi-realistic and colorful, soft shading, clean bold outlines, simple and instantly recognizable silhouette even at small size, no text, no letters, no watermark, no signature, square format."
Informatique,constituant,,Coordonnées,informatique_constituant_coordonnees.png,"Digital illustration icon of Coordonnées, centered on a plain light background, small children's card game style, semi-realistic and colorful, soft shading, clean bold outlines, simple and instantly recognizable silhouette even at small size, no text, no letters, no watermark, no signature, square format."
Informatique,constituant,,Calcul d'itinéraire,informatique_constituant_calcul_d_itineraire.png,"Digital illustration icon of Calcul d'itinéraire, centered on a plain light background, small children's card game style, semi-realistic and colorful, soft shading, clean bold outlines, simple and instantly recognizable silhouette even at small size, no text, no letters, no watermark, no signature, square format."
Informatique,produit,M,Plateforme vidéo,informatique_produit_plateforme_video.png,"Digital illustration of Plateforme vidéo, centered composition, small children's card game style, semi-realistic and colorful, warm inviting lighting, clean bold outlines, simple uncluttered background, vibrant but harmonious colors, no text, no letters, no watermark, no signature, square format, leaves breathing room around the edges for a circular crop."
Informatique,constituant,,Vidéo,informatique_constituant_video.png,"Digital illustration icon of Vidéo, centered on a plain light background, small children's card game style, semi-realistic and colorful, soft shading, clean bold outlines, simple and instantly recognizable silhouette even at small size, no text, no letters, no watermark, no signature, square format."
Informatique,constituant,,Encodage,informatique_constituant_encodage.png,"Digital illustration icon of Encodage, centered on a plain light background, small children's card game style, semi-realistic and colorful, soft shading, clean bold outlines, simple and instantly recognizable silhouette even at small size, no text, no letters, no watermark, no signature, square format."
Informatique,constituant,,Stockage,informatique_constituant_stockage.png,"Digital illustration icon of Stockage, centered on a plain light background, small children's card game style, semi-realistic and colorful, soft shading, clean bold outlines, simple and instantly recognizable silhouette even at small size, no text, no letters, no watermark, no signature, square format."
Informatique,constituant,,Diffusion,informatique_constituant_diffusion.png,"Digital illustration icon of Diffusion, centered on a plain light background, small children's card game style, semi-realistic and colorful, soft shading, clean bold outlines, simple and instantly recognizable silhouette even at small size, no text, no letters, no watermark, no signature, square format."
Informatique,constituant,,Lecteur,informatique_constituant_lecteur.png,"Digital illustration icon of Lecteur, centered on a plain light background, small children's card game style, semi-realistic and colorful, soft shading, clean bold outlines, simple and instantly recognizable silhouette even at small size, no text, no letters, no watermark, no signature, square format."
Informatique,produit,N,Cloud de stockage,informatique_produit_cloud_de_stockage.png,"Digital illustration of Cloud de stockage, centered composition, small children's card game style, semi-realistic and colorful, warm inviting lighting, clean bold outlines, simple uncluttered background, vibrant but harmonious colors, no text, no letters, no watermark, no signature, square format, leaves breathing room around the edges for a circular crop."
Informatique,constituant,,Serveurs,informatique_constituant_serveurs.png,"Digital illustration icon of Serveurs, centered on a plain light background, small children's card game style, semi-realistic and colorful, soft shading, clean bold outlines, simple and instantly recognizable silhouette even at small size, no text, no letters, no watermark, no signature, square format."
Informatique,constituant,,Synchronisation,informatique_constituant_synchronisation.png,"Digital illustration icon of Synchronisation, centered on a plain light background, small children's card game style, semi-realistic and colorful, soft shading, clean bold outlines, simple and instantly recognizable silhouette even at small size, no text, no letters, no watermark, no signature, square format."
Informatique,produit,O,Assistant conversationnel,informatique_produit_assistant_conversationnel.png,"Digital illustration of Assistant conversationnel, centered composition, small children's card game style, semi-realistic and colorful, warm inviting lighting, clean bold outlines, simple uncluttered background, vibrant but harmonious colors, no text, no letters, no watermark, no signature, square format, leaves breathing room around the edges for a circular crop."
Informatique,constituant,,Modèle IA,informatique_constituant_modele_ia.png,"Digital illustration icon of Modèle IA, centered on a plain light background, small children's card game style, semi-realistic and colorful, soft shading, clean bold outlines, simple and instantly recognizable silhouette even at small size, no text, no letters, no watermark, no signature, square format."
Informatique,constituant,,Données,informatique_constituant_donnees.png,"Digital illustration icon of Données, centered on a plain light background, small children's card game style, semi-realistic and colorful, soft shading, clean bold outlines, simple and instantly recognizable silhouette even at small size, no text, no letters, no watermark, no signature, square format."
Informatique,constituant,,Historique,informatique_constituant_historique.png,"Digital illustration icon of Historique, centered on a plain light background, small children's card game style, semi-realistic and colorful, soft shading, clean bold outlines, simple and instantly recognizable silhouette even at small size, no text, no letters, no watermark, no signature, square format."
Informatique,produit,P,Système de recommandation,informatique_produit_systeme_de_recommandation.png,"Digital illustration of Système de recommandation, centered composition, small children's card game style, semi-realistic and colorful, warm inviting lighting, clean bold outlines, simple uncluttered background, vibrant but harmonious colors, no text, no letters, no watermark, no signature, square format, leaves breathing room around the edges for a circular crop."
Informatique,constituant,,Profil utilisateur,informatique_constituant_profil_utilisateur.png,"Digital illustration icon of Profil utilisateur, centered on a plain light background, small children's card game style, semi-realistic and colorful, soft shading, clean bold outlines, simple and instantly recognizable silhouette even at small size, no text, no letters, no watermark, no signature, square format."
Informatique,constituant,,Calcul,informatique_constituant_calcul.png,"Digital illustration icon of Calcul, centered on a plain light background, small children's card game style, semi-realistic and colorful, soft shading, clean bold outlines, simple and instantly recognizable silhouette even at small size, no text, no letters, no watermark, no signature, square format."
Informatique,produit,Q,Plateforme d'apprentissage,informatique_produit_plateforme_d_apprentissage.png,"Digital illustration of Plateforme d'apprentissage, centered composition, small children's card game style, semi-realistic and colorful, warm inviting lighting, clean bold outlines, simple uncluttered background, vibrant but harmonious colors, no text, no letters, no watermark, no signature, square format, leaves breathing room around the edges for a circular crop."
Informatique,constituant,,Cours,informatique_constituant_cours.png,"Digital illustration icon of Cours, centered on a plain light background, small children's card game style, semi-realistic and colorful, soft shading, clean bold outlines, simple and instantly recognizable silhouette even at small size, no text, no letters, no watermark, no signature, square format."
Informatique,constituant,,Quiz,informatique_constituant_quiz.png,"Digital illustration icon of Quiz, centered on a plain light background, small children's card game style, semi-realistic and colorful, soft shading, clean bold outlines, simple and instantly recognizable silhouette even at small size, no text, no letters, no watermark, no signature, square format."
Informatique,constituant,,Progression,informatique_constituant_progression.png,"Digital illustration icon of Progression, centered on a plain light background, small children's card game style, semi-realistic and colorful, soft shading, clean bold outlines, simple and instantly recognizable silhouette even at small size, no text, no letters, no watermark, no signature, square format."
Informatique,produit,R,Logiciel de visioconférence,informatique_produit_logiciel_de_visioconference.png,"Digital illustration of Logiciel de visioconférence, centered composition, small children's card game style, semi-realistic and colorful, warm inviting lighting, clean bold outlines, simple uncluttered background, vibrant but harmonious colors, no text, no letters, no watermark, no signature, square format, leaves breathing room around the edges for a circular crop."
Informatique,constituant,,Caméra,informatique_constituant_camera.png,"Digital illustration icon of Caméra, centered on a plain light background, small children's card game style, semi-realistic and colorful, soft shading, clean bold outlines, simple and instantly recognizable silhouette even at small size, no text, no letters, no watermark, no signature, square format."
Informatique,constituant,,Réseau,informatique_constituant_reseau.png,"Digital illustration icon of Réseau, centered on a plain light background, small children's card game style, semi-realistic and colorful, soft shading, clean bold outlines, simple and instantly recognizable silhouette even at small size, no text, no letters, no watermark, no signature, square format."
Informatique,produit,S,Gestionnaire de mots de passe,informatique_produit_gestionnaire_de_mots_de_passe.png,"Digital illustration of Gestionnaire de mots de passe, centered composition, small children's card game style, semi-realistic and colorful, warm inviting lighting, clean bold outlines, simple uncluttered background, vibrant but harmonious colors, no text, no letters, no watermark, no signature, square format, leaves breathing room around the edges for a circular crop."
